User Rating,User Review,User Name,Review Date,DateOfReview,FinalText,FinalTextSentiment,UserReviewSentiment
5.0,This mixer grinder is awesome. It's affordable and quality is excellent. It takes very less time to grind. It is one of my best purchase. It's been week I am using it and I just love it. Flipkart ️️,Pradeep Mishra,7months ago,2020-01-02,This mixer grinder awesome It affordable quality excellent It take less time grind It one best purchase It week I use I love Flipkart,pos,pos
5.0,I am using it for more than 2 months...It's actually working well more than I expected.Grinding quality is too good and time taken is well below my previous mixer grinder,Harjith CP,7months ago,2020-01-02,I use 2 month It actually work well I expect Grinding quality good time take well previous mixer grinder,pos,pos
4.0,"I been using this butterfly rapid mixer & juicer since 4month it is working very nicely hope it works as good as it is rightos further but it is very good product!!Must Buy, Pocket friendly and Works Best..!!!",Flipkart Customer,7months ago,2020-01-02,I use butterfly rapid mixer juicer since 4month work nicely hope work good rightos good product Must Buy Pocket friendly Works Best,pos,pos
5.0,"more than what I expected..... I said my family members, I purchased it for Rs2699...but no one is really ready to believe and everyone saying it costs more than 4000/-....... surprisingly super product from butterfly... about performance as of now.... no issues. no burning smell while running or any other minor/major troubles. overall excellent product at highly competitive price. thanks to butterfly and Flipkart",Flipkart Customer,7months ago,2020-01-02,I expect I say family member I purchase Rs2699 one really ready believe everyone say cost 4000 surprisingly super product butterfly performance issue burn smell run minor major trouble overall excellent product highly competitive price thanks butterfly Flipkart,pos,pos
5.0,super Very nice products thank you Flankard good color,Flipkart Customer,7months ago,2020-01-02,super Very nice product thank Flankard good color,pos,pos
4.0,"Good product with good built body. Well performing mixer grinder with multiple accessories to work with. With 750watts strong motor, it performs really well.",Sreekanth Kumar Nayakawadi,8months ago,2019-12-02,Good product good build body Well perform mixer grinder multiple accessory work With 750watts strong motor perform really well,pos,pos
5.0,"amazing product, no noise, supper fast speed, grind very fine in few seconds. I am fully satisfied with butterfly company. thanks to Flipkart for delivering timely",Flipkart Customer,8months ago,2019-12-02,amaze product noise supper fast speed grind fine second I fully satisfy butterfly company thanks Flipkart deliver timely,pos,pos
5.0,super mine jars very strong  miner very fast super I am happy this product  value of money except product  thank you flip hard,Poola Gurrappa,8months ago,2019-12-02,super mine jar strong miner fast super I happy product value money except product thank flip hard,pos,pos
5.0,"it is looking make's move attractive with a best working, if I talk about the designing so, it is visible to you,  working of product gives me energy to use without break.In last, a Assured product with top rating always make you happier",Sunny Kumar,8months ago,2019-12-02,look make move attractive best working I talk designing visible work product give energy use without break In last Assured product top rating always make happy,pos,pos
4.0,ergonomic design and super slim structure. advanced electricals and controls. Super fast working. need improvement in quality of jars.,Alphin Sebastian,8months ago,2019-12-02,ergonomic design super slim structure advance electricals control Super fast work need improvement quality jar,pos,pos
5.0,Awesome product... Grinding is very good... I got 4 jars for 2500... I am very much happy and satisfied with product... Thank you Butterfly and Flipkart for this amazing product...,James Amulya,8months ago,2019-12-02,Awesome product Grinding good I get 4 jar 2500 I much happy satisfied product Thank Butterfly Flipkart amazing product,pos,pos
5.0,Nice products jar quality very nice and strong ; any one bye this product aswoon products all parts is okay jar mixer all sem in my order,Ujjwal Garai,8months ago,2019-12-02,Nice product jar quality nice strong one bye product aswoon product part okay jar mixer sem order,pos,pos
4.0,"Mixture is super fast grinding I have purchase 2,346 in  offer juicer is awesome thank you Flipkart",Flipkart Customer,8months ago,2019-12-02,Mixture super fast grind I purchase 2 346 offer juicer awesome thank Flipkart,pos,pos
5.0,it is good work good it work fast and it grind smoothly,Vickey,8months ago,2019-12-02,good work good work fast grind smoothly,pos,pos
4.0,nice product at this affordable price. It works smoothly and grinds the spice fast,Adesh Awachat,8months ago,2019-12-02,nice product affordable price It work smoothly grind spice fast,pos,pos
4.0,This is a really good Mixer Grinder and have been using it for past few days.Well balanced jars and also they weigh less when handing.This design is good as the blades in each Jar is fixed and there are no screws inside the jar due to which it looks clean and smooth.overall it is a good price to feature Mixer Grinder.,Ruhant Kini,9months ago,2019-11-02,This really good Mixer Grinder use past day Well balanced jar also weigh less hand This design good blade Jar fix screw inside jar due look clean smooth overall good price feature Mixer Grinder,pos,pos
3.0,"I aam just giving 3 star. I aam not happy with the juicer jar and and other  jars,looks poor quality.anyway I aam happy with the motor...Little bit noisy but happy. Wars i cant closed it properly .no label on jars. For this rate i am satisfied.so three star.",sajan t,9months ago,2019-11-02,I aam give 3 star I aam happy juicer jar jar look poor quality anyway I aam happy motor Little bit noisy happy Wars cant close properly label jar For rate satisfy three star,pos,neu
5.0,"it is a delight.be it to your eyes, ears or lounge! Beautiful, stylish and most important efficient in it is work. it is motor can crush hard spices and whip the cream with a panache. Minimal bearable noose only for f you grind some heavy stuff, otherwise it is just silent killer.the juicer specifically does the job well and yes with such a budget you hardly get juicer jar with a mixer.Highly recommendedcheers to butterfly team",Akshay kharat,9months ago,2019-11-02,delight eye ear lounge Beautiful stylish important efficient work motor crush hard spice whip cream panache Minimal bearable noose f grind heavy stuff otherwise silent killer juicer specifically job well yes budget hardly get juicer jar mixer Highly recommendedcheers butterfly team,pos,pos
5.0,very good grinder for all type and also depend on money .this money range should be very good grinder i recommend it.,satyam kumar,9months ago,2019-11-02,good grinder type also depend money money range good grinder recommend,pos,pos
5.0,super I am happy no motor sounds and quickly finish work . thanks to tipcart worth of money,Parameswari Paramu,9months ago,2019-11-02,super I happy motor sound quickly finish work thanks tipcart worth money,pos,pos
5.0,"Excellent product with an amazing performance. Got best deal price from Flipkart. Best Mixer Grinder Juicer for kitchen. I recommend to all to buy this, no need to think too much. Worth for each penny. Thanks to Butterfly and Flipkart.",Rakesh Mon Raju,9months ago,2019-11-02,Excellent product amazing performance Got best deal price Flipkart Best Mixer Grinder Juicer kitchen I recommend buy need think much Worth penny Thanks Butterfly Flipkart,pos,pos
5.0,best mixer of 750 watt with reasonable prices it is having noisy sound but is good to busy specially the shape is fantastic,Flipkart Customer,9months ago,2019-11-02,best mixer 750 watt reasonable price noisy sound good busy specially shape fantastic,pos,pos
5.0,product is very good I dint used yet I have took... packing and everything is perfect thank you so much,Flipkart Customer,9months ago,2019-11-02,product good I dint use yet I take packing everything perfect thank much,pos,pos
5.0,"It is good product and smoothly working, wealth for money , best design and very good quality",Flipkart Customer,9months ago,2019-11-02,It good product smoothly work wealth money best design good quality,pos,pos
4.0,Its stylish and good product for 4 jars.. worth buying.. juicer jar sieve works okay.. fiance particles cand pass along with juice,Pavithra S,9months ago,2019-11-02,Its stylish good product 4 jar worth buy juicer jar sieve work okay fiance particle cand pas along juice,pos,pos
4.0,Excellent grinder works faster and easy to operate juicer attachment is mind blowing,Flipkart Customer,9months ago,2019-11-02,Excellent grinder work faster easy operate juicer attachment mind blow,pos,pos
4.0,good product and it is looking well smooth running and reasonable price,Eswari Bujji,9months ago,2019-11-02,good product look well smooth run reasonable price,pos,pos
5.0,Product is  excellent quality.The utensils of mixer grinder are of good quality and satisfactory to us.we are satisfy with the prise .,vkings,9months ago,2019-11-02,Product excellent quality The utensil mixer grinder good quality satisfactory u satisfy prise,pos,pos
5.0,"very good product,,am very happy with flipkart shopping,,and on time delivery, courier boy also very good delivered boy ,he is nice person thank you brother",Flipkart Customer,9months ago,2019-11-02,good product happy flipkart shopping time delivery courier boy also good deliver boy nice person thank brother,pos,pos
5.0,Packaging ws very indice ...  I lund the product at the price ... very happy and satisfied .. thank you filpkart ..,Flipkart Customer,9months ago,2019-11-02,Packaging ws indice I lund product price happy satisfied thank filpkart,pos,pos
5.0,AWESOME PRODUCT AWESOME QUALITY AWESOME DELIVERY & FAST DELIVERY JUST 2 DAYS I GOT IT AWESOME WORTH A DELIVERY&SHIPMENT WAS VERY VERY GOOD PACKAGE  10/10 NO SINGLE SCRATCH ON PACKAGE  & ITEM I'M HAPPY  VERY VERY <> The FOREVER FLIPKART PACKING AWESOME,Hussain Yafih  Hussain Yafih ,9months ago,2019-11-02,AWESOME PRODUCT AWESOME QUALITY AWESOME DELIVERY FAST DELIVERY JUST 2 DAYS I GOT IT AWESOME WORTH A DELIVERY SHIPMENT WAS VERY VERY GOOD PACKAGE 10 10 NO SINGLE SCRATCH ON PACKAGE ITEM I M HAPPY VERY VERY The FOREVER FLIPKART PACKING AWESOME,pos,pos
5.0,I have gifted this to my but and she loved it a lot. It has a very stylish design and very good performance due to high wattage. Overall happy with the product,Hetal Mukherjee,10months ago,2019-10-02,I gift love lot It stylish design good performance due high wattage Overall happy product,pos,pos
5.0,Very good quality product at this prize range..really amazing product..and also thanks to the deliveryman who takes extra effort for delivering the product at right time.Once again thanks to flipkart & delivery staffs for providing the quality products and services at reasonable rates...keep moving ,Sarath Chandran,10months ago,2019-10-02,Very good quality product prize range really amazing product also thanks deliveryman take extra effort deliver product right time Once thanks flipkart delivery staff provide quality product service reasonable rate keep move,pos,pos
4.0,good product I like it but the jars cap they could have done it better than the current one's.,Naveena s r No,10months ago,2019-10-02,good product I like jar cap could do good current one,pos,pos
5.0,Nice product.. needed good handy product for my home use... and This juicer mixer have fulfilled my expectations... and look wise it is trendy and looks great,Sandip  Gaikwad,10months ago,2019-10-02,Nice product need good handy product home use This juicer mixer fulfil expectation look wise trendy look great,pos,pos
5.0,It's a very good and fantastic design product with powerful motor at this price level an build quality is really good at this price ....no other brand can give these type of product at low price,Flipkart Customer,10months ago,2019-10-02,It good fantastic design product powerful motor price level build quality really good price brand give type product low price,pos,pos
5.0,Very nice all jars are in good quality  material is also very good sound is under control limitive all smart purchase,sanjay chandane,10months ago,2019-10-02,Very nice jar good quality material also good sound control limitive smart purchase,pos,pos
5.0,thanks to Flipkart am very this butterfly rapid 4 jar 750 watts juicer mixer good quality and good condition. I really love this mixer.......,Raja  gopalachary,11months ago,2019-09-02,thanks Flipkart butterfly rapid 4 jar 750 watts juicer mixer good quality good condition I really love mixer,pos,pos
5.0,""" (Butterfly)""Comments:1. I like the design so much.  wonderful  Attractive.2. Wounds is also good front of other company which I used before.3. Quality is good 4. Value for money %5. Grinding well    I am fully satisfied.Ratings:1. Quality 3/52. Design 5/53. Wounds 3/54. Value for money 4/55. Grinding 4/5",Hasanur Rahman  Laskar ,11months ago,2019-09-02,Butterfly Comments 1 I like design much wonderful Attractive 2 Wounds also good front company I use 3 Quality good 4 Value money 5 Grinding well I fully satisfied Ratings 1 Quality 3 52 Design 5 53 Wounds 3 54 Value money 4 55 Grinding 4 5,pos,pos
5.0,"Great Product ,at its best with superior quality to be satisfied with an excellent delivery from Flipkart too.",I Syed Moheimeen,11months ago,2019-09-02,Great Product best superior quality satisfy excellent delivery Flipkart,pos,pos
5.0,"thank s for the safety package and it is too good, the quality of mixer grinder is nice thank you for the safe pilliver",Janaki  Vijaykumar ,11months ago,2019-09-02,thank safety package good quality mixer grinder nice thank safe pilliver,pos,pos
5.0,really nice one. works very well. bought for my parents and they are very well satifisfiee with the way it works.,Venkatesh N,11months ago,2019-09-02,really nice one work well buy parent well satifisfiee way work,pos,pos
5.0,mixer grinder with 4 jars I really like this.... especially the juicer.  Blades are super sharp and easy to grind.  .,Dr. Arya Vibha,"Jul, 2019",2019-07-02,mixer grinder 4 jar I really like especially juicer Blades super sharp easy grind,pos,pos
5.0,superb product .. working is good .. the mixer body  low material... all wise nice i will happy,Flipkart Customer,"Jul, 2019",2019-07-02,superb product working good mixer body low material wise nice happy,pos,pos
4.0,Nice looking products works well . Sound of the machine is pretty high . Around this price the machine is pretty good .,SACHIN  V G,"Jul, 2019",2019-07-02,Nice look product works well Sound machine pretty high Around price machine pretty good,pos,pos
5.0,"nice product, I used the product and satisfied with it, you  can go with butterfly blindly, awesome..... thank you flifcart for timely product delivery.",Trinath Naik,"Jul, 2019",2019-07-02,nice product I use product satisfied go butterfly blindly awesome thank flifcart timely product delivery,pos,pos
4.0,works good...I have gifted this to my sister and she is very happy with this mixer juicer grinder and classy look,Flipkart Customer,"Jul, 2019",2019-07-02,work good I gift sister happy mixer juicer grinder classy look,pos,pos
5.0,"very good Quality product superb desigand,speed is terrific and little bit souandds more but gives much better output. Jar quality is good and overall compare to Phillips it is uandique.",Tanweer Khan,"Jul, 2019",2019-07-02,good Quality product superb desigand speed terrific little bit souandds give much good output Jar quality good overall compare Phillips uandique,pos,pos
4.0,"Writing this review after a couple of months usage. Very good and easy to use. I did not find the juicer jar of great use, so it is better to go with the model without the juicer jar.",Kowshik Preetham K,"Jun, 2019",2019-06-02,Writing review couple month usage Very good easy use I find juicer jar great use well go model without juicer jar,pos,pos
5.0,wow super butterfly 750 words with juicer pixie wonderful thank you Flipkart,Flipkart Customer,"Jun, 2019",2019-06-02,wow super butterfly 750 word juicer pixie wonderful thank Flipkart,pos,pos
5.0,"fantastic product till now, superior high quality, good performance , very powerful and power efficient.almost everything you can expect from it...",Hasibul Haque,"Jun, 2019",2019-06-02,fantastic product till superior high quality good performance powerful power efficient almost everything expect,pos,pos
4.0,"Actually, the mixer was above my and my mom's expectations. It was very good and price worthy nice color good jars juicer was also good..Blindly you guys order this product",Flipkart Customer,"Jun, 2019",2019-06-02,Actually mixer mom expectation It good price worthy nice color good jar juicer also good Blindly guy order product,pos,pos
4.0,juicer is not doing it is work properly. It just work like a shaker. you can not make juice from orange or pausai. But grinder and saucer are good. overall in this range it is a good product,Dheeraj  Singh,"Jun, 2019",2019-06-02,juicer work properly It work like shaker make juice orange pausai But grinder saucer good overall range good product,pos,pos
5.0,"best in class, but juicer id not that good , fine but not good, apert from that everything is excellent very happy to but it from flipkart in a very good price",Ankit Singh,"Jun, 2019",2019-06-02,best class juicer id good fine good apert everything excellent happy flipkart good price,pos,pos
5.0,Bought the mixer for 2699/- and it works really fine. The sound is more but with speed comes noise. I recommend this mixer to anyone who is looking for buying this mixer. All the four jars are easy to use and efficient.,Flipkart Customer,"Jun, 2019",2019-06-02,Bought mixer 2699 work really fine The sound speed come noise I recommend mixer anyone look buy mixer All four jar easy use efficient,pos,pos
5.0,"valuable product , stronger to mixup , nice body and structure , have duty , all over super performance",Thesiya Kandarp,"Jun, 2019",2019-06-02,valuable product strong mixup nice body structure duty super performance,pos,pos
4.0,Best mixer for overtime. Good quality best condition .Best offer for the mixer . Not for the shop to offer this price,Tharic Anwar,"Jun, 2019",2019-06-02,Best mixer overtime Good quality best condition Best offer mixer Not shop offer price,pos,pos
4.0,Very nice & useful product but with high noise than expected. Unfortunately cost reduced on the day next i ordered by 300 IN approx. Good looking Happy with the product right now. One bigger Jar is for juice only.juice jar is making pulp only. hence not useful.,Flipkart Customer Devesh,"Jun, 2019",2019-06-02,Very nice useful product high noise expect Unfortunately cost reduce day next order 300 IN approx Good look Happy product right One big Jar juice juice jar make pulp hence useful,pos,pos
5.0,A very good and beautifully designed product it is.I am too much satisfied with this buy and I will suggest to other surely,Lovejeet Singh Gahlot,"Jun, 2019",2019-06-02,A good beautifully design product I much satisfy buy I suggest surely,pos,pos
5.0,good product but jar plastic lid is proper close  good quality and quantity material less weight strong body must buy this price,G.RENUKA THIYAGARAJAN,"Jun, 2019",2019-06-02,good product jar plastic lid proper close good quality quantity material less weight strong body must buy price,pos,pos
5.0,"fine product, works very well and the price is also very cheaper than the market price. I advise the customers to buy this product.",Flipkart Customer,"Jun, 2019",2019-06-02,fine product work well price also cheap market price I advise customer buy product,pos,pos
4.0,"Worth for 2599 Rupees. It is above average, but not a super one. Wars are good. This is not too noisy. But not with Smooth noise. Overall this is good",Flipkart Customer,"May, 2019",2019-05-02,Worth 2599 Rupees It average super one Wars good This noisy But Smooth noise Overall good,pos,neu
5.0,Good quality worthful Stainless steel jars and material also good fibre material good cord wire also good quality,vinod boga,"May, 2019",2019-05-02,Good quality worthful Stainless steel jar material also good fibre material good cord wire also good quality,pos,pos
4.0,good product but the sound it makes like a local product. visually its a good product. after using for one day it seems like good. it shows 2 year warranty online purchase need invoice. but i don't get any invoice from flipkart. i just got a slip of skart. i just disappointed on this. in case of any damage i am just confused. anyway nice product for this amount,Flipkart Customer,"May, 2019",2019-05-02,good product sound make like local product visually good product use one day seem like good show 2 year warranty online purchase need invoice get invoice flipkart get slip skart disappoint case damage confuse anyway nice product amount,pos,pos
4.0,"Gently impressive product for it s prize range... I would given 5star bout for the following reasons.... For starters most of them were all praises for the product so let me get to the part where it disappoints.... Outta the 4 jars both the big jars have a minious point the juicer one can only be roused with the juicing stem because web you try to youse it as you a pixie it keeps spilling outta the poyous tip(see image attached),.... Again the other big jar while the lid as snouch is faaairrrrly tight the social media...",Latha g,"May, 2019",2019-05-02,Gently impressive product prize range I would give 5star bout following reason For starter praise product let get part disappoint Outta 4 jar big jar minious point juicer one rouse juicing stem web try youse pixie keep spill outta poyous tip see image attach Again big jar lid snouch faaairrrrly tight social medium,pos,pos
5.0,Very nice good packing.. Excellent product.. Correct time to delivery ... I like it.. No damage..,Yuva Raj,"May, 2019",2019-05-02,Very nice good packing Excellent product Correct time delivery I like No damage,pos,pos
5.0,"item was good , running speed is awesome ,and design is classic then what is the reason for wait this is the best product more than its value let us look couple of years how this performance will be reliable",Flipkart Customer,"May, 2019",2019-05-02,item good run speed awesome design classic reason wait best product value let u look couple year performance reliable,pos,pos
3.0,"I purchased this product and in our kitchen for more than a month.  it is indeed a powerful mix,  saves a lot of time compared to my old one.  Even I could extract all kind is vegetable soups with the juicer.  But only horrible thing is its noise.  The sound just like some one is drilling a concrete hole with a drilling machine.  also the lids of some jars are coming out in operation.  so need to be careful,  while using it by keeping a hand on the lid.  Apart from that everything seems okay. ...",Subrahmanyam  Chinta,"May, 2019",2019-05-02,I purchase product kitchen month indeed powerful mix save lot time compare old one Even I could extract kind vegetable soup juicer But horrible thing noise The sound like one drill concrete hole drilling machine also lid jar come operation need careful use keep hand lid Apart everything seem okay,pos,pos
3.0,"Have used Glen food processor for 7 years, it is very strong, sturdy and better grip. But butterfly is not very strong or sturdy or better grip. Yet it does what it is supposed to. Quality of mixer could have been way better. Over all 3/5 is my rating",Raghu Ram,"Apr, 2019",2019-04-02,Have use Glen food processor 7 year strong sturdy good grip But butterfly strong sturdy good grip Yet suppose Quality mixer could way well Over 3 5 rating,pos,pos
4.0,good product great design and great jars juicer jar was amazing but price should be around 2000 to 2200 then it will be a great value for money product,Flipkart Customer,"Apr, 2019",2019-04-02,good product great design great jar juicer jar amaze price around 2000 2200 great value money product,pos,pos
5.0,good and properly packed delivery and a excellent service providers. thank you .,Flipkart Customer,"Apr, 2019",2019-04-02,good properly pack delivery excellent service provider thank,pos,pos
5.0,Review based on 1 week of usage.Very  good powerful motor. Good quality of jars. Looks modern and attractive mixer.,Vinay Sharma,"Apr, 2019",2019-04-02,Review base 1 week usage Very good powerful motor Good quality jar Looks modern attractive mixer,pos,pos
4.0,"Pixie is looking good, working well  all jars are useful. Juicer extracts juices well. only thing, sound is little high. butterfly packing box is very low class carton box. black and white print and poor carton box which makes us think if it is original product or duplicate. Flipkart packing over that box is good and service by Flipkart is good. Good product for this price.",Jagan Mohan,"Apr, 2019",2019-04-02,Pixie look good work well jar useful Juicer extract juice well thing sound little high butterfly pack box low class carton box black white print poor carton box make u think original product duplicate Flipkart packing box good service Flipkart good Good product price,pos,pos
4.0,Well packed... delivery on time.....very good quality jars....the machine too seems quite durable and good finished....,Anisha Sarma,"Apr, 2019",2019-04-02,Well packed delivery time good quality jar machine seem quite durable good finished,pos,pos
5.0,"Using it for a month, at this price point it is good and value for the money. For the Family of 4 to 5 it is advisable, as the load is normally low.Grinding part, few times we may see it did not complete the task, taking one more time will do that. Maybe it is quite a hiccup, but that is fine happens it normally happens while making a Dosa Batter.",Anudeep G N,"Apr, 2019",2019-04-02,Using month price point good value money For Family 4 5 advisable load normally low Grinding part time may see complete task take one time Maybe quite hiccup fine happen normally happen make Dosa Batter,pos,pos
5.0,"It’s a very good addition to the kitchen. The juicer works like a charm. For juices: We have tried it on orange, pomegranate & watermelon. You’ll get nectar type juice, without any seed. No need to strain, the juice gets collected in the outer jar.The inner jar is easy to clean as well. I use a brush to wash it. For chutney: The smallest jar and the one bigger than that serves well for chutney. I use them as per the quantity. For grinding batter: The thickest jar serves well for grind...",Flipkart Customer,"Apr, 2019",2019-04-02,It good addition kitchen The juicer work like charm For juice We try orange pomegranate watermelon You get nectar type juice without seed No need strain juice get collect outer jar The inner jar easy clean well I use brush wash For chutney The small jar one big serve well chutney I use per quantity For grind batter The thick jar serf well grind,pos,pos
5.0,"excellent product ,  mixer condition is very nice .. juicer works efficiently... worth full product",Santhi Geddada,"Apr, 2019",2019-04-02,excellent product mixer condition nice juicer work efficiently worth full product,pos,pos
5.0,"Butterfly mix was delivered, really fast, packing was excellent, even the inner packing was safe . Material reached without any damage.4 jar unit, great finish, compact base takes lesser space on the kitchen table, black elegant finish.750 watts powered motor. ideal for every Indian kitchen. value for money. I purchased 3 units, 2 as gift to my friends.With this price you cannot get it in any showroom.Flipkart great offer, great service.I am with flipkart.",RAJI KOSHY,"Mar, 2019",2019-03-02,Butterfly mix deliver really fast packing excellent even inner packing safe Material reach without damage 4 jar unit great finish compact base take less space kitchen table black elegant finish 750 watt power motor ideal every Indian kitchen value money I purchase 3 unit 2 gift friend With price get showroom Flipkart great offer great service I flipkart,pos,pos
5.0,thank to seller for well packing.....looking very beayoutifyoul.... syruper quality... once again thank you,Flipkart Customer,"Mar, 2019",2019-03-02,thank seller well pack look beayoutifyoul syruper quality thank,pos,pos
5.0,"Good quality, good working, and always good thank you flipkart",Sakthivel Vengatachalam,"Mar, 2019",2019-03-02,Good quality good working always good thank flipkart,pos,pos
4.0,After a week usage its a perfect kitchen partner. Rinds very fast and perfectly and with less noise.. Juice extractor is very helpful....Awesome buy...,Ram Kumar,"Mar, 2019",2019-03-02,After week usage perfect kitchen partner Rinds fast perfectly less noise Juice extractor helpful Awesome buy,pos,pos
3.0,The product arrived safely without any damage so happy with the delivery. Talking about the product the jars feel really light and the juicer is waste really useless. You can use it for soft fruits and shakes not for vegetables like carrots and things like that. The main mixer unit itself is very light and Very very noisy we had 5 year old mixer which is NOT even from a big well known Brand like Butterfly but still lasted for 5 years the worked smoothly. And this is completely disappointing f...,Kruthika  Prakash ,"Mar, 2019",2019-03-02,The product arrive safely without damage happy delivery Talking product jar feel really light juicer waste really useless You use soft fruit shake vegetable like carrot thing like The main mixer unit light Very noisy 5 year old mixer NOT even big well know Brand like Butterfly still last 5 year work smoothly And completely disappointing f,neg,neg
5.0,Nice product in this prize I bought it 2599/-only in this prize the product are awesome thanks to Flipkart,Bittu Dangayach ,"Mar, 2019",2019-03-02,Nice product prize I buy 2599 prize product awesome thanks Flipkart,pos,pos
5.0,Wonderful product with high capacity just loved the product design and performance. Since it’s 750 watt the sound is high but performance is awesome. Juicer jar is just awesome and have been using it regularly just love the way the MJ performs. Worth buying at this price,abhinand  kp,"Mar, 2019",2019-03-02,Wonderful product high capacity love product design performance Since 750 watt sound high performance awesome Juicer jar awesome use regularly love way MJ performs Worth buying price,pos,pos
5.0,superb and fast as compared to other and build quality is tough and durable,Amit joshi,"Mar, 2019",2019-03-02,superb fast compare build quality tough durable,pos,pos
5.0,Good quality nice run till date so over all nice we can buy good. Great Quality product.,Venkatasubramaniam y.s,"Feb, 2019",2019-02-02,Good quality nice run till date nice buy good Great Quality product,pos,pos
5.0,"i gifted to my mom. she loved it, working well good product by butterfly.",Vamsi Prince,"Feb, 2019",2019-02-02,gift mom love work well good product butterfly,pos,pos
5.0,good product and nice look and worth for money and i liked it,arun  kumar ,"Jan, 2019",2019-01-02,good product nice look worth money like,pos,pos
5.0,"Very nice product, jars are youre stainless steel and motor are very good and heavy. I like this product very mouch and also flipkart love you and thanks",Zahoor  War ,"Jan, 2019",2019-01-02,Very nice product jar youre stainless steel motor good heavy I like product mouch also flipkart love thanks,pos,pos
5.0,"This is awesome Product. I bought for my mommy, She loved this.This Butterfly really got wings. This Product is really smooth till now.Using this from last week, this is beautiful and really faster than any other mixer grinder.I am Not Fake Review Adder neither bot. I Don't give feedback but this butterfly mixer really awesome.Reason why sharing my overall experience. Grinding anything less than 2-3minutes.Doesn't matter you are grinding rice,masala  or you are making juice. This will not t...",Akash Kumar,"Jan, 2019",2019-01-02,This awesome Product I buy mommy She love This Butterfly really get wing This Product really smooth till Using last week beautiful really faster mixer grinder I Not Fake Review Adder neither bot I Don give feedback butterfly mixer really awesome Reason share overall experience Grinding anything less 2 3minutes Doesn matter grind rice masala make juice This,pos,pos
5.0,"Product delivered with in time.  There is no extra safety  packing,  only company box packing. About product, as defined in specifications, it is. product quality rating as per my view is average. I felt it is not strong bout I cannot say it is too delicate. Just avg quality. If you can bare 1000 extra, I suggest go for the better choice not this one.  Don't assume, as it is too poor quality. it is yousefyoul and performs well. Buyers who always s search for best they cannot satisfy with this product. You...",KUMAR M,"Dec, 2018",2018-12-02,Product deliver time There extra safety pack company box pack About product define specification product quality rating per view average I felt strong bout I say delicate Just avg quality If bare 1000 extra I suggest go good choice one Don assume poor quality yousefyoul performs well Buyers always search best satisfy product You,pos,neg
4.0,"the product is okay.  but jar is too small. We cant mixture half portion of a coconut.  while,  other jars are enough for all purpose. Anyway it satisfies with the price.  good",Flipkart Customer,"Dec, 2018",2018-12-02,product okay jar small We cant mixture half portion coconut jar enough purpose Anyway satisfy price good,pos,pos
3.0,"Received the product for Rs. 2508 on 12th Dec 2018 (yesterday). Ya the product is packed well by Flipkart. It was safely delivered via Skart. Butterfly has done justification for the price it is selling, because the product is not worth beyond 2500 rupees, it is fully made of plastic and the material of the plastic is just okays, we switched it on and it was running fine for the 1st time, need to see for rest 10 days to decide whether or not to return the product. Other Wars are just okays. Can man...",Nirmal Kumar,"Dec, 2018",2018-12-02,Received product Rs 2508 12th Dec 2018 yesterday Ya product pack well Flipkart It safely deliver via Skart Butterfly do justification price sell product worth beyond 2500 rupee fully make plastic material plastic okay switch run fine 1st time need see rest 10 day decide whether return product Other Wars okay Can man,pos,pos
5.0,Nice product..... But It's not good for juicer. it is just grinding to fruits and getting juice very pulpy.... so I recommend this only for Mixer and grinder.,umesh verma,"Dec, 2018",2018-12-02,Nice product But It good juicer grind fruit get juice pulpy I recommend Mixer grinder,pos,pos
5.0,Easy to use and easy to handle. Good product. Awesome features.. Thanks to flip kart for delivering such a wonderful product,Selvakumar Pollachi,"Nov, 2018",2018-11-02,Easy use easy handle Good product Awesome feature Thanks flip kart deliver wonderful product,pos,pos
5.0,very nice product... the review is just usage of 2weeks... we are happy and I recommend happily,Flipkart Customer,"Oct, 2018",2018-10-02,nice product review usage 2weeks happy I recommend happily,pos,pos
5.0,Got it for Re 2500/- in Big billion day offer. Worth it for the price with 4jars.. Beautiful design but I . Highly satisfied with this product.,Sri Chand,"Oct, 2018",2018-10-02,Got Re 2500 Big billion day offer Worth price 4jars Beautiful design I Highly satisfy product,pos,pos
4.0,Really very fast delivery and packaging was also good. and product nice good finish smooth motor sound....,Mohammed  Zubair,"Oct, 2018",2018-10-02,Really fast delivery packaging also good product nice good finish smooth motor sound,pos,pos
4.0,Best juicer,Vidhyasagar K. K,"Feb, 2019",2019-02-02,Best juicer,pos,pos
5.0,excellent mixy superb just unpacked super delivery,Flipkart Customer,"Jan, 2019",2019-01-02,excellent mixy superb unpacked super delivery,pos,pos
5.0,"I am very satisfied with this product, Work fantastic & product looking very nice.",Rimpa Bera,"Aug, 2018",2018-08-02,I satisfied product Work fantastic product look nice,pos,pos
5.0,superb worth for money,Flipkart Customer,"May, 2019",2019-05-02,superb worth money,pos,pos
5.0,very nice product in this price range.!very happy...good job flipkart teams.,RAHUL Rk,"Oct, 2018",2018-10-02,nice product price range happy good job flipkart team,pos,pos
3.0,I bought 750 watts because the noise will be less. But its higher than the expected. My kid runs away whenever I grind something :),Senthil Kumar,"Dec, 2018",2018-12-02,I buy 750 watt noise less But high expected My kid run away whenever I grind something,neu,pos
5.0,my full family very very happy ,yas riya,9months ago,2019-11-02,full family happy,pos,pos
