User Rating,User Review,User Name,Review Date,DateOfReview,FinalText,FinalTextSentiment,UserReviewSentiment
5.0,Product is nice  and heavy.. overall 4points .. if you have budget over this you can go for prestige. Not heavy than prestige.,Subham Saha,1month ago,2020-07-02,Product nice heavy overall 4points budget go prestige Not heavy prestige,pos,pos
3.0,Good tawa,Muhammed shahal,1month ago,2020-07-02,Good tawa,pos,pos
4.0,Very good product.,Sreenivas,1month ago,2020-07-02,Very good product,pos,pos
5.0,Nice product... It is koand stick and  I am usiandg it.. it is really awesome..  size is also standard and big.. Go for it,Flipkart Customer,1month ago,2020-07-02,Nice product It koand stick I usiandg really awesome size also standard big Go,pos,pos
4.0,Super,Mathi Yalagan,1month ago,2020-07-02,Super,pos,pos
5.0,Super,Manoj Manoj,1month ago,2020-07-02,Super,pos,pos
3.0,Value for money,Umesh  Umesh,1month ago,2020-07-02,Value money,pos,pos
5.0,Good,saravanan R,1month ago,2020-07-02,Good,pos,pos
5.0,Happy,Anupam Das,1month ago,2020-07-02,Happy,pos,pos
4.0,The tawa is heavy and good quality but the handle is not good,Shalini Kumari,1month ago,2020-07-02,The tawa heavy good quality handle good,pos,neg
3.0,Bad quality,ashish singh,1month ago,2020-07-02,Bad quality,neg,neg
5.0,Nice and durable... It's good at this price.. I recommend it...,Kumar Satyam,1month ago,2020-07-02,Nice durable It good price I recommend,pos,pos
5.0,Very good product kam dam me thank you Flipkart,Ravi Ranjan Kumar,1month ago,2020-07-02,Very good product kam dam thank Flipkart,pos,pos
4.0,Quality is very nice and packing is also good i happy with flipkart,Flipkart Customer,1month ago,2020-07-02,Quality nice packing also good happy flipkart,pos,pos
4.0,Very nice product.,Deepanshu  Gupta,1month ago,2020-07-02,Very nice product,pos,pos
5.0,wonderful product,Deepak Singh,1month ago,2020-07-02,wonderful product,pos,pos
5.0,Very good,Anurag Verma,1month ago,2020-07-02,Very good,pos,pos
4.0,Nice product,K P KIRAN ,1month ago,2020-07-02,Nice product,pos,pos
5.0,Nice product,kunal  singh,1month ago,2020-07-02,Nice product,pos,pos
5.0,Awesome product no complaints.. just go for it..,CHIRANJAY MISTRY,1month ago,2020-07-02,Awesome product complaint go,pos,pos
3.0,Go for it ,Sanjay  K,1month ago,2020-07-02,Go,neu,neu
4.0,Good product,Flipkart Customer,1month ago,2020-07-02,Good product,pos,pos
4.0,Average quality,SHIJO JOY,1month ago,2020-07-02,Average quality,neu,neu
4.0,Very Good Products for This Price pointed thank you for Butterfly,Shyam  Dhotre ,1month ago,2020-07-02,Very Good Products This Price point thank Butterfly,pos,pos
5.0,Very very nice products,Nikita  Singh,1month ago,2020-07-02,Very nice product,pos,pos
5.0,Quick delivery.received and good coandditioand and good quality.....,Shanthi Priya,1month ago,2020-07-02,Quick delivery receive good coandditioand good quality,pos,pos
5.0,Nice,Murari Satya kranthi,1month ago,2020-07-02,Nice,pos,pos
4.0,Good,Bhanu prakash,1month ago,2020-07-02,Good,pos,pos
3.0,Ok,Menaka  S,1month ago,2020-07-02,Ok,pos,pos
4.0,Good deal.,Flipkart Customer,1month ago,2020-07-02,Good deal,pos,pos
5.0,The quality and the thickness of the tawa is good..But the holder quality is substandard.,Oshin M,1month ago,2020-07-02,The quality thickness tawa good But holder quality substandard,pos,neu
4.0,Worth for money,Flipkart Customer,1month ago,2020-07-02,Worth money,pos,pos
4.0,Well it does it is job nicely I guess! Easy to assemble. Got nothing much to say.,Ujwal  Nambiar,1month ago,2020-07-02,Well job nicely I guess Easy assemble Got nothing much say,pos,pos
5.0,Excellent ..and fast delivery tank you so mouch,Flipkart Customer,2months ago,2020-06-02,Excellent fast delivery tank mouch,pos,pos
5.0,Very smart,palnisamy v,2months ago,2020-06-02,Very smart,pos,pos
5.0,Delivery was perfect and the delivery guy deserves and applause,TRIVEEN,2months ago,2020-06-02,Delivery perfect delivery guy deserves applause,pos,pos
5.0,wow...,CHHOTELAL SAHU,2months ago,2020-06-02,wow,pos,pos
5.0,I am totally satisfied,Flipkart Customer,2months ago,2020-06-02,I totally satisfied,pos,pos
5.0,Thanks tipcart,SATYAJIT  DAS,2months ago,2020-06-02,Thanks tipcart,pos,pos
5.0,Good in this price,Flipkart Customer,2months ago,2020-06-02,Good price,pos,pos
5.0,Nice one..liked it,Ranjita saha,2months ago,2020-06-02,Nice one like,pos,pos
3.0,Product is average but I return the product because the product was damaged,Rajinikanth Mariyala,2months ago,2020-06-02,Product average I return product product damage,neg,neg
4.0,Good Quality product,Abhishek Kushwaha,2months ago,2020-06-02,Good Quality product,pos,pos
4.0,Looking good and it is light weight. Size is quite big.,Flipkart Customer,2months ago,2020-06-02,Looking good light weight Size quite big,pos,pos
3.0,Small,Flipkart Customer,2months ago,2020-06-02,Small,neu,neu
5.0,Good product,Eachhdeep  Kaur,2months ago,2020-06-02,Good product,pos,pos
4.0,Nice,Sudhanshu  Mishra,2months ago,2020-06-02,Nice,pos,pos
5.0,"Quality is very good, useful product",Shahana,2months ago,2020-06-02,Quality good useful product,pos,pos
4.0,Nice,Muthukumar  Muthu,2months ago,2020-06-02,Nice,pos,pos
4.0,Good,Flipkart Customer,3months ago,2020-05-02,Good,pos,pos
4.0,good product,Richa  Sharma,3months ago,2020-05-02,good product,pos,pos
4.0,Best for dosa,Pavan Hosalli,4months ago,2020-04-02,Best dosa,pos,pos
5.0,Super,Ippili Hari Santosh Kumar ,4months ago,2020-04-02,Super,pos,pos
4.0,Best QualityThanks Flipkart,S.T.P.Hussaini S.T.P.Hussaini,4months ago,2020-04-02,Best QualityThanks Flipkart,pos,pos
4.0,"Nice tawa ,even heating of the surface",Madhu Pal,4months ago,2020-04-02,Nice tawa even heat surface,pos,pos
5.0,Good,Riaz Neetu,4months ago,2020-04-02,Good,pos,pos
4.0,Good product,Kundan Kumar Sinku,4months ago,2020-04-02,Good product,pos,pos
4.0,Good product,Gopesh Halder,4months ago,2020-04-02,Good product,pos,pos
4.0,Good till now,Flipkart Customer,4months ago,2020-04-02,Good till,pos,pos
4.0,Good work,Flipkart Customer,4months ago,2020-04-02,Good work,pos,pos
4.0,since super product...,Flipkart Customer,4months ago,2020-04-02,since super product,pos,pos
5.0,Nice,Markkandeyan N,4months ago,2020-04-02,Nice,pos,pos
5.0,Nice and quality pan foŕ dosa and chapatti,Sivamani S,4months ago,2020-04-02,Nice quality pan fo dosa chapatti,pos,pos
5.0,Good product,Flipkart Customer,4months ago,2020-04-02,Good product,pos,pos
5.0,"very nice and perfect  size tawa, I like it.",Flipkart Customer,4months ago,2020-04-02,nice perfect size tawa I like,pos,pos
5.0,Very good,Flipkart Customer,4months ago,2020-04-02,Very good,pos,pos
5.0,Good quality,naga durga allada,4months ago,2020-04-02,Good quality,pos,pos
5.0,Best,S.K. Moorthy,4months ago,2020-04-02,Best,pos,pos
4.0,Good product,Dhiyasika G,4months ago,2020-04-02,Good product,pos,pos
4.0,Ok,Abdul Jabbar,4months ago,2020-04-02,Ok,pos,pos
4.0,Good product.,Flipkart Customer,4months ago,2020-04-02,Good product,pos,pos
5.0,Value for money good Product 5* Rating,Flipkart Customer,4months ago,2020-04-02,Value money good Product 5 Rating,pos,pos
5.0,Nice product,Saranya,4months ago,2020-04-02,Nice product,pos,pos
4.0,Nice tawa value for money..,Ranjeet Kumar,4months ago,2020-04-02,Nice tawa value money,pos,pos
3.0,Nice product,Rajan  das,4months ago,2020-04-02,Nice product,pos,pos
5.0,Nice,Raghul Maari,4months ago,2020-04-02,Nice,pos,pos
5.0,Super,Mercy Mercy,4months ago,2020-04-02,Super,pos,pos
3.0,Good,Sunkari  Swathi ,4months ago,2020-04-02,Good,pos,pos
5.0,good product,Pushpendra singh Dangi,4months ago,2020-04-02,good product,pos,pos
5.0,Super,Flipkart Customer,4months ago,2020-04-02,Super,pos,pos
4.0,Nice product,Ranjith  Rk,4months ago,2020-04-02,Nice product,pos,pos
4.0,Good,Lijo Paul,4months ago,2020-04-02,Good,pos,pos
5.0,Good,Ziaul Haque,4months ago,2020-04-02,Good,pos,pos
5.0,Good,Flipkart Customer,4months ago,2020-04-02,Good,pos,pos
5.0,Good,Sudheer kumar,4months ago,2020-04-02,Good,pos,pos
5.0,Good product,Chinna Durai,4months ago,2020-04-02,Good product,pos,pos
5.0,Super,Flipkart Customer,4months ago,2020-04-02,Super,pos,pos
5.0,Excellent product..,Mukul Raj,4months ago,2020-04-02,Excellent product,pos,pos
4.0,Nice quality! value for money!,Abhishek Suman,4months ago,2020-04-02,Nice quality value money,pos,pos
5.0,super,Flipkart Customer,4months ago,2020-04-02,super,pos,pos
3.0,Oak product not very good,Saurav kumar Yadav,4months ago,2020-04-02,Oak product good,pos,neg
5.0,super good product,Flipkart Customer,4months ago,2020-04-02,super good product,pos,pos
5.0,Good,Anil Pruseth,4months ago,2020-04-02,Good,pos,pos
5.0,Good,Flipkart CustomerS,4months ago,2020-04-02,Good,pos,pos
5.0,Nice products,Sweety Mahanta,4months ago,2020-04-02,Nice product,pos,pos
5.0,Very nice product.,Anusha Harsha,4months ago,2020-04-02,Very nice product,pos,pos
5.0,"Super, Recommended product",ANEESH M A,4months ago,2020-04-02,Super Recommended product,pos,pos
5.0,Good,Flipkart Customer,4months ago,2020-04-02,Good,pos,pos
5.0,Very smart .... Worth money.... Original brand.... And delivery very nice.....,Thinesh kumar,4months ago,2020-04-02,Very smart Worth money Original brand And delivery nice,pos,pos
4.0,Good product in this price.,Pravat Parida,4months ago,2020-04-02,Good product price,pos,pos
5.0,Best product,SHASHI Yadav,4months ago,2020-04-02,Best product,pos,pos
5.0,Good product,Flipkart Customer,4months ago,2020-04-02,Good product,pos,pos
4.0,God,jyoti mishra,4months ago,2020-04-02,God,pos,pos
