User Rating,User Review,User Name,Review Date,DateOfReview,FinalText,FinalTextSentiment,UserReviewSentiment
3.0,Good,Suneer H,3days ago,2020-07-30,Good,pos,pos
5.0,Too good ! Best option.,Flipkart Customer,4days ago,2020-07-29,Too good Best option,pos,pos
4.0,Super quality nice product.... good,Flipkart Customer,4days ago,2020-07-29,Super quality nice product good,pos,pos
5.0,Merry nice  product,Flipkart Customer,4days ago,2020-07-29,Merry nice product,pos,pos
5.0,Nice,Rajesh Singh,4days ago,2020-07-29,Nice,pos,pos
5.0,"Good service, and also delivery.",Arnab  Banerjee,4days ago,2020-07-29,Good service also delivery,pos,pos
3.0,Handle material is not good easy to broken,Flipkart Customer,4days ago,2020-07-29,Handle material good easy break,pos,neg
5.0,Very very good product ,Flipkart Customer,4days ago,2020-07-29,Very good product,pos,pos
5.0,Good product ,Ezhumalai,4days ago,2020-07-29,Good product,pos,pos
4.0,The cooker is very good... the only disappointment is it does not have front handle... otherwise very good for usage..,Javeria Tabassum,4days ago,2020-07-29,The cooker good disappointment front handle otherwise good usage,pos,pos
5.0,Budget friendly. Worth buying.,Viji R,4days ago,2020-07-29,Budget friendly Worth buying,pos,pos
4.0,Wow .,Flipkart Customer,4days ago,2020-07-29,Wow,pos,pos
4.0,It's okay,Soundar Soundar,4days ago,2020-07-29,It okay,pos,pos
5.0,awesome,Flipkart Customer,4days ago,2020-07-29,awesome,pos,pos
4.0,Nice,Flipkart Customer,4days ago,2020-07-29,Nice,pos,pos
4.0,Nice,Prasant  Rana,4days ago,2020-07-29,Nice,pos,pos
5.0,good product very nice,Pallavi Pallu,4days ago,2020-07-29,good product nice,pos,pos
5.0,Fast and good delivery,Tarun Lucky,4days ago,2020-07-29,Fast good delivery,pos,pos
4.0,Nice product,Arun  Chowdary ,4days ago,2020-07-29,Nice product,pos,pos
4.0,It's very light! But good ! It gives satisfaction !,Flipkart Customer,4days ago,2020-07-29,It light But good It give satisfaction,pos,pos
5.0,Nice,Flipkart Customer,4days ago,2020-07-29,Nice,pos,pos
5.0,Good product,Mahesh P,4days ago,2020-07-29,Good product,pos,pos
5.0,Nice product,KARTHIK KANCHI,4days ago,2020-07-29,Nice product,pos,pos
4.0,Good product,PRABHAKAR Y,4days ago,2020-07-29,Good product,pos,pos
4.0,Nice product,Praneeta Nautiyal,4days ago,2020-07-29,Nice product,pos,pos
5.0,Good,Flipkart Customer,4days ago,2020-07-29,Good,pos,pos
4.0,Good,Pravat Dora,4days ago,2020-07-29,Good,pos,pos
5.0,Supper,Flipkart Customer,4days ago,2020-07-29,Supper,neu,neu
5.0,Very good,Flipkart Customer,4days ago,2020-07-29,Very good,pos,pos
4.0,Value for Money ,Flipkart Customer,4days ago,2020-07-29,Value Money,pos,pos
4.0,It is good but It's 2 later not 3 lit,trisha laskar,4days ago,2020-07-29,It good It 2 later 3 lit,pos,pos
4.0,Perfect cooker...,Flipkart Customer,4days ago,2020-07-29,Perfect cooker,pos,pos
3.0,not worth,M.prathap M.prathap,4days ago,2020-07-29,worth,pos,neu
5.0,Good product satisfied,Flipkart Customer,5days ago,2020-07-28,Good product satisfy,pos,pos
5.0,Good,Yesuva Prabhu,5days ago,2020-07-28,Good,pos,pos
5.0,Supr,Flipkart Customer,5days ago,2020-07-28,Supr,neu,neu
5.0,Good quality......but handle screw loose reputedly,KOLLI RamaRao,5days ago,2020-07-28,Good quality handle screw loose reputedly,neu,neu
4.0,Wonderful,Flipkart Customer,5days ago,2020-07-28,Wonderful,pos,pos
3.0,"There is no SI mark on cocker and thickness and weight are less, pigeon brand is 100rs more price, but better than this, just low cost item, form butterfly, Not impressed with this order",vijay kumar,5days ago,2020-07-28,There SI mark cocker thickness weight less pigeon brand 100rs price good low cost item form butterfly Not impress order,neu,neg
5.0,Good lookingNice product,Flipkart Customer,5days ago,2020-07-28,Good lookingNice product,pos,pos
5.0,Good product and without damaged... Reasonable price...,Flipkart Customer,5days ago,2020-07-28,Good product without damage Reasonable price,pos,pos
5.0,Not bad,Mane Akshar,5days ago,2020-07-28,Not bad,pos,pos
5.0,Good,Flipkart Customer,5days ago,2020-07-28,Good,pos,pos
5.0,Super product good,Flipkart Customer,5days ago,2020-07-28,Super product good,pos,pos
4.0,Comfortable product.,paul Jones,5days ago,2020-07-28,Comfortable product,pos,pos
4.0,good product,Chandra bhushan  Kumar,5days ago,2020-07-28,good product,pos,pos
4.0,Nice product,Flipkart Customer,5days ago,2020-07-28,Nice product,pos,pos
5.0,Summa,Roshan Khadka,5days ago,2020-07-28,Summa,neu,neu
4.0,okay,Flipkart Customer,5days ago,2020-07-28,okay,pos,pos
5.0,Excellent product.,Flipkart Customer,5days ago,2020-07-28,Excellent product,pos,pos
5.0,Good,Flipkart Customer,5days ago,2020-07-28,Good,pos,pos
3.0,Nice product,Mosawwir Islam,5days ago,2020-07-28,Nice product,pos,pos
4.0,Very nice kunkar,Flipkart Customer,5days ago,2020-07-28,Very nice kunkar,pos,pos
5.0,Good quality,Flipkart Customer,5days ago,2020-07-28,Good quality,pos,pos
5.0,"Best in quality, perfect for 5 people , totally worth buying it ",Jaswanth Chowdary,5days ago,2020-07-28,Best quality perfect 5 people totally worth buying,pos,pos
5.0,Best,Ashu  Tarare,5days ago,2020-07-28,Best,pos,pos
5.0,Really a very good product,Flipkart Customer,6days ago,2020-07-27,Really good product,pos,pos
4.0,Nice Product,Flipkart Customer,6days ago,2020-07-27,Nice Product,pos,pos
5.0,excellent steam,Flipkart Customer,6days ago,2020-07-27,excellent steam,pos,pos
5.0,Awesome whup chan,Flipkart Customer,6days ago,2020-07-27,Awesome whup chan,pos,pos
5.0,Nice product,Flipkart Customer,6days ago,2020-07-27,Nice product,pos,pos
4.0,Super very good product But   Rs 599 is  high price Thank you flip cart,Vasigaran Vasigaran,6days ago,2020-07-27,Super good product But Rs 599 high price Thank flip cart,pos,pos
5.0,Worth for price,Flipkart Customer,6days ago,2020-07-27,Worth price,pos,pos
5.0,Very good  and cool ,Munna  Rajbhar,6days ago,2020-07-27,Very good cool,pos,pos
5.0,Good but 1lid not give,Manish Kumar,6days ago,2020-07-27,Good 1lid give,pos,pos
5.0,Working in good,Bommareddy  Venkateswara Reddy ,6days ago,2020-07-27,Working good,pos,pos
5.0,Nice one good product.valuable product. I am satisfied this product.fast delivery,Ramakrishna Gondu,6days ago,2020-07-27,Nice one good product valuable product I satisfied product fast delivery,pos,pos
5.0,Good,Flipkart Customer,6days ago,2020-07-27,Good,pos,pos
5.0,Weight less pressure cooker superb,John  Joseph,6days ago,2020-07-27,Weight le pressure cooker superb,pos,pos
5.0,Good delivery boy,vivek,7days ago,2020-07-26,Good delivery boy,pos,pos
5.0,Twasome,Ankit  Tiwari,7days ago,2020-07-26,Twasome,neu,neu
4.0,Very nice.,Paul  Venkat,7days ago,2020-07-26,Very nice,pos,pos
5.0,Beautiful,Nil,7days ago,2020-07-26,Beautiful,pos,pos
4.0,Very good product,Munir Jikare,7days ago,2020-07-26,Very good product,pos,pos
5.0,Awesome products from tipcart..... Highly recommend for everyone,Simmu Simran,7days ago,2020-07-26,Awesome product tipcart Highly recommend everyone,pos,pos
3.0,Good,Flipkart Customer,7days ago,2020-07-26,Good,pos,pos
4.0,"Perfect shape and size as i wanted. But yes, it is very light weight, so sometimes food sticks to bottom. Otherwise, its sturdy and seems durable enough",Flipkart Customer,7days ago,2020-07-26,Perfect shape size want But yes light weight sometimes food stick bottom Otherwise sturdy seem durable enough,pos,pos
5.0,Superb product,Mukesh Kumar,7days ago,2020-07-26,Superb product,pos,pos
5.0,Good,Rangish Kumar Rangish,7days ago,2020-07-26,Good,pos,pos
4.0,Good,Rasheed  KM,7days ago,2020-07-26,Good,pos,pos
5.0,Value for money. Great product,Flipkart Customer,7days ago,2020-07-26,Value money Great product,pos,pos
5.0,Good product,Flipkart Customer,7days ago,2020-07-26,Good product,pos,pos
5.0,Very good..experience ,SUMAN YADAV,7days ago,2020-07-26,Very good experience,pos,neu
5.0,Very nice product...,Hiru Roy,8days ago,2020-07-25,Very nice product,pos,pos
3.0,Is okay good,kalu sk,8days ago,2020-07-25,Is okay good,pos,pos
4.0,Ok,VIPIN UPADHYAY,8days ago,2020-07-25,Ok,pos,pos
3.0,Good,Flipkart Customer,8days ago,2020-07-25,Good,pos,pos
5.0,Good,ANANDA Kumar S,8days ago,2020-07-25,Good,pos,pos
4.0,nice product,Flipkart Customer,8days ago,2020-07-25,nice product,pos,pos
4.0,Good,Allada ramarao,8days ago,2020-07-25,Good,pos,pos
3.0,Useful product,Flipkart Customer,8days ago,2020-07-25,Useful product,pos,pos
5.0,Best speaker,Flipkart Customer,8days ago,2020-07-25,Best speaker,pos,pos
5.0,Good one,Flipkart Customer,8days ago,2020-07-25,Good one,pos,pos
5.0,Recommended to purchase,Suma,8days ago,2020-07-25,Recommended purchase,pos,pos
3.0,"Quality good .. but the size is not 2L, 3L, 5L ... Received small size only...",Sivaranjani,8days ago,2020-07-25,Quality good size 2L 3L 5L Received small size,pos,pos
3.0,Good,Flipkart Customer,8days ago,2020-07-25,Good,pos,pos
5.0,Good,ANANDA Kumar S,8days ago,2020-07-25,Good,pos,pos
4.0,nice product,Flipkart Customer,8days ago,2020-07-25,nice product,pos,pos
4.0,Good,Allada ramarao,8days ago,2020-07-25,Good,pos,pos
3.0,Useful product,Flipkart Customer,8days ago,2020-07-25,Useful product,pos,pos
5.0,Best speaker,Flipkart Customer,8days ago,2020-07-25,Best speaker,pos,pos
5.0,Good one,Flipkart Customer,8days ago,2020-07-25,Good one,pos,pos
5.0,Recommended to purchase,Suma,8days ago,2020-07-25,Recommended purchase,pos,pos
3.0,"Quality good .. but the size is not 2L, 3L, 5L ... Received small size only...",Sivaranjani,8days ago,2020-07-25,Quality good size 2L 3L 5L Received small size,pos,pos
5.0,Good quality product,Flipkart Customer,9days ago,2020-07-24,Good quality product,pos,pos
5.0,Affordable,Govind Sindhu,9days ago,2020-07-24,Affordable,neu,neu
4.0,Nice Budget Cooker.. Indian Standard Company,Flipkart Customer,9days ago,2020-07-24,Nice Budget Cooker Indian Standard Company,pos,pos
5.0,Good,Rehana Begum,9days ago,2020-07-24,Good,pos,pos
5.0,Nice,Flipkart Customer,9days ago,2020-07-24,Nice,pos,pos
4.0,Too good,Flipkart Customer,9days ago,2020-07-24,Too good,pos,pos
4.0,Nice....Value for money,Ajeet Kumar ,9days ago,2020-07-24,Nice Value money,pos,neu
4.0,Good,Flipkart Customer,10days ago,2020-07-23,Good,pos,pos
4.0,Nice!,Vikash Pathak,10days ago,2020-07-23,Nice,pos,pos
3.0,Average and  visual not working so not as much more good.. please provide good quality assurance items,Ramesh  Reddy,10days ago,2020-07-23,Average visual work much good please provide good quality assurance item,pos,pos
5.0,Very good,Flipkart Customer,10days ago,2020-07-23,Very good,pos,pos
5.0,Great,Shalu Tiwari,10days ago,2020-07-23,Great,pos,pos
5.0,Good item,Flipkart Customer,10days ago,2020-07-23,Good item,pos,pos
3.0,must buy..,Flipkart Customer,10days ago,2020-07-23,must buy,neu,neu
3.0,it is not working ...after 10 days ..it passes the air...,Kavita Verma,10days ago,2020-07-23,work 10 day pass air,neu,neu
4.0,Good product,Flipkart Customer,10days ago,2020-07-23,Good product,pos,pos
3.0,Good product. Thanks butterfly and flipkart,S M SHUAIB,10days ago,2020-07-23,Good product Thanks butterfly flipkart,pos,pos
4.0,Best,Vinod Panthi,10days ago,2020-07-23,Best,pos,pos
5.0,Good quality and perfect combination for your kitchen ,Flipkart Customer,10days ago,2020-07-23,Good quality perfect combination kitchen,pos,pos
3.0,Value for money.... I buying this product at just 599/- Rs...,Rahul KUmar,10days ago,2020-07-23,Value money I buy product 599 Rs,pos,pos
4.0,Very attractive look and design,Subrata Das,10days ago,2020-07-23,Very attractive look design,pos,pos
4.0,Good product. Thank you flipkart,Goka Chandra kala,10days ago,2020-07-23,Good product Thank flipkart,pos,pos
4.0,Cheap Rate. Nice products,Ramanand Bhagat,10days ago,2020-07-23,Cheap Rate Nice product,pos,pos
3.0,Good,Flipkart Customer,10days ago,2020-07-23,Good,pos,pos
5.0,Good product,Flipkart Customer,11days ago,2020-07-22,Good product,pos,pos
5.0,Perfectly fine.,Hina Hina,11days ago,2020-07-22,Perfectly fine,pos,pos
5.0,Nice,T Mahesh raj,11days ago,2020-07-22,Nice,pos,pos
5.0,Best product,Anjali  Kumari,11days ago,2020-07-22,Best product,pos,pos
5.0,"Good product ,quality is so good",Geetha M,11days ago,2020-07-22,Good product quality good,pos,pos
5.0,Quality Good..Worth for money..Happy..,Flipkart Customer,11days ago,2020-07-22,Quality Good Worth money Happy,pos,neu
4.0,"Good working, but 2nd side handle should be there.",KEYUR NANAVATI,11days ago,2020-07-22,Good working 2nd side handle,pos,pos
5.0,Nice good,Flipkart Customer,11days ago,2020-07-22,Nice good,pos,pos
5.0,I like flipkart,Kushalraj Gujar,11days ago,2020-07-22,I like flipkart,pos,pos
4.0,at this price @599 it is a very good deal,Raghvendra Pal,11days ago,2020-07-22,price 599 good deal,pos,pos
5.0,good,Flipkart Customer,11days ago,2020-07-22,good,pos,pos
5.0,Good Material. Nice product thanks flipkart,Flipkart Customer,11days ago,2020-07-22,Good Material Nice product thanks flipkart,pos,pos
5.0,wright choice,Flipkart Customer,11days ago,2020-07-22,wright choice,neu,neu
4.0,Fine,Moideen Designer,11days ago,2020-07-22,Fine,pos,pos
5.0,Happy,Flipkart Customer,11days ago,2020-07-22,Happy,pos,pos
5.0,Nice,Baddem Vineela,11days ago,2020-07-22,Nice,pos,pos
3.0,Good product,sudalai mani,11days ago,2020-07-22,Good product,pos,pos
5.0,Best performance,Flipkart Customer,11days ago,2020-07-22,Best performance,pos,pos
3.0,Not bad,Vishnu Prasad,11days ago,2020-07-22,Not bad,pos,pos
3.0,Good,Praveen Muchindla,11days ago,2020-07-22,Good,pos,pos
5.0,Beauty,Flipkart Customer,11days ago,2020-07-22,Beauty,pos,pos
5.0,Nice,ajay jena,12days ago,2020-07-21,Nice,pos,pos
4.0,Nice cooker. But quantity was small,Afra  Benazir ,12days ago,2020-07-21,Nice cooker But quantity small,pos,pos
4.0,Nice product so useful to my family ,Flipkart Customer,12days ago,2020-07-21,Nice product useful family,pos,pos
4.0,Hi I am using butterfly crocker . Very nice ,Flipkart Customer,12days ago,2020-07-21,Hi I use butterfly crocker Very nice,pos,pos
4.0,Good product,PINAKESH ROY,12days ago,2020-07-21,Good product,pos,pos
4.0,Good product..,Flipkart Customer,12days ago,2020-07-21,Good product,pos,pos
5.0,Very good,Jitender Singh  Rao,12days ago,2020-07-21,Very good,pos,pos
5.0,Excellent,Linkun Giri,12days ago,2020-07-21,Excellent,pos,pos
4.0,Nice,Madan Raj,12days ago,2020-07-21,Nice,pos,pos
3.0,Good product,Flipkart Customer,12days ago,2020-07-21,Good product,pos,pos
4.0,Nice,Sulakshana Suha,12days ago,2020-07-21,Nice,pos,pos
5.0,Nice,Flipkart Customer,12days ago,2020-07-21,Nice,pos,pos
4.0,Not Bad as the budget.,Flipkart Customer,12days ago,2020-07-21,Not Bad budget,pos,pos
4.0,Good,Flipkart Customer,12days ago,2020-07-21,Good,pos,pos
5.0,Good,Santosh Gaikwad,12days ago,2020-07-21,Good,pos,pos
4.0,Nice product,mayuresh b ajarekar,12days ago,2020-07-21,Nice product,pos,pos
5.0,Good,RAGHU BABU,12days ago,2020-07-21,Good,pos,pos
4.0,Good product,Flipkart Customer,12days ago,2020-07-21,Good product,pos,pos
5.0,Nice product,Flipkart Customer,12days ago,2020-07-21,Nice product,pos,pos
5.0,Super product,Viji Sudheer,12days ago,2020-07-21,Super product,pos,pos
5.0,Very good product,Ara vind,12days ago,2020-07-21,Very good product,pos,pos
5.0,Damn good working,Humera Parveen,12days ago,2020-07-21,Damn good working,neu,neu
5.0,satisfied,Daksh  Dalwani,12days ago,2020-07-21,satisfied,pos,pos
5.0,nice product good delivery thank you Flipkart,Flipkart Customer,13days ago,2020-07-20,nice product good delivery thank Flipkart,pos,pos
5.0,Good,Flipkart Customer,13days ago,2020-07-20,Good,pos,pos
5.0,Beautiful and nice,Ruksana Farook,13days ago,2020-07-20,Beautiful nice,pos,pos
5.0,nice product,patan  surajkhan,13days ago,2020-07-20,nice product,pos,pos
4.0,So far it is good..just started using it from last 3 days.. but it is weight less,Prasanthi J,13days ago,2020-07-20,So far good start use last 3 day weight less,pos,neu
4.0,Nice cooker,Narendra Kishore,13days ago,2020-07-20,Nice cooker,pos,pos
4.0,nice quality,Sourabh Baghel,13days ago,2020-07-20,nice quality,pos,pos
5.0,Very nice,Flipkart Customer,13days ago,2020-07-20,Very nice,pos,pos
5.0,Really nice product ,Rishi Dwivedi,13days ago,2020-07-20,Really nice product,pos,pos
5.0,Good product,Flipkart Customer,13days ago,2020-07-20,Good product,pos,pos
5.0,Superb,Flipkart Customer,13days ago,2020-07-20,Superb,pos,pos
5.0,Good product ,Flipkart Customer,13days ago,2020-07-20,Good product,pos,pos
4.0,Good in this price,Flipkart Customer,13days ago,2020-07-20,Good price,pos,pos
5.0,Nice Products i am happy,KAMAL KUMAR NAYAK,13days ago,2020-07-20,Nice Products happy,pos,pos
4.0,Quality wise good but size is small 2L,Flipkart Customer,13days ago,2020-07-20,Quality wise good size small 2L,pos,pos
5.0,Amazing product...,Flipkart Customer,13days ago,2020-07-20,Amazing product,pos,pos
4.0,Good,Flipkart Customer,13days ago,2020-07-20,Good,pos,pos
5.0,Nice,zahera bhanu,13days ago,2020-07-20,Nice,pos,pos
3.0,Ok,Flipkart Customer,14days ago,2020-07-19,Ok,pos,pos
4.0,nice product. value for money :),Pravin Paul,14days ago,2020-07-19,nice product value money,pos,pos
5.0,Nice designed and quality good And delivered and time. Nice service,Mohammed  Ejaz ,14days ago,2020-07-19,Nice design quality good And deliver time Nice service,pos,pos
4.0,Not perfect bit torrent good in this price,Sourav Jha,14days ago,2020-07-19,Not perfect bit torrent good price,neu,neu
3.0,Good one,Flipkart Customer,14days ago,2020-07-19,Good one,pos,pos
4.0,Easy to handle . But it is handle is getting heat during cooking.,Flipkart Customer,14days ago,2020-07-19,Easy handle But handle get heat cook,pos,pos
4.0,Good,Mohammed Rafi Shaik,14days ago,2020-07-19,Good,pos,pos
5.0,Good product,Flipkart Customer,14days ago,2020-07-19,Good product,pos,pos
5.0,Nice product,Shahnawaz  Ali Warsi,14days ago,2020-07-19,Nice product,pos,pos
3.0,Nice product full useful product but handle is break so I dispoint but product very good...,Sathyarani  Rallabandi ,14days ago,2020-07-19,Nice product full useful product handle break I dispoint product good,pos,pos
3.0,A little above average quality,Marshall Praveen,14days ago,2020-07-19,A little average quality,neu,neu
4.0,good purchase,Flipkart Customer,14days ago,2020-07-19,good purchase,pos,pos
4.0,Nice,Akhil Vijay,14days ago,2020-07-19,Nice,pos,pos
3.0,The handle was not good,Bishwapriya  Puti,14days ago,2020-07-19,The handle good,pos,neg
4.0,Ok,Abootty Akkanttavida,15days ago,2020-07-18,Ok,pos,pos
4.0,Yes now working nicely...,Laksminarayana Maha,15days ago,2020-07-18,Yes work nicely,pos,pos
4.0,Superb deal,Nagesh Yalla,15days ago,2020-07-18,Superb deal,pos,pos
3.0,The build quality is good but there is water droplet leaking issue.,Saurav  Kushwah,15days ago,2020-07-18,The build quality good water droplet leak issue,neu,pos
5.0,good chukar best but not a is mark in body,Flipkart Customer,15days ago,2020-07-18,good chukar best mark body,pos,pos
3.0,Almost good but already handle open,Rajendra Kr Debnath,15days ago,2020-07-18,Almost good already handle open,pos,pos
5.0,Good  as i like,Sagit  Alam,15days ago,2020-07-18,Good like,pos,pos
5.0,Good quality,Flipkart Customer,15days ago,2020-07-18,Good quality,pos,pos
4.0,Nice receiving and not so bad,Alik Dolai,15days ago,2020-07-18,Nice receiving bad,neu,pos
5.0,Good,Bablu Choudhury,15days ago,2020-07-18,Good,pos,pos
5.0,Superb,Flipkart Customer,15days ago,2020-07-18,Superb,pos,pos
5.0,Nice product,Flipkart Customer,15days ago,2020-07-18,Nice product,pos,pos
5.0,Good product,Flipkart Customer,15days ago,2020-07-18,Good product,pos,pos
5.0,Wonderful product,Flipkart Customer,15days ago,2020-07-18,Wonderful product,pos,pos
4.0,Economical purchase,Dharm Veer,15days ago,2020-07-18,Economical purchase,neu,neu
3.0,Ok,Flipkart Customer,15days ago,2020-07-18,Ok,pos,pos
5.0,Best pressor cooker butterfly,Vipin Chaurasia,15days ago,2020-07-18,Best pressor cooker butterfly,pos,pos
4.0,Good,Flipkart Customer,15days ago,2020-07-18,Good,pos,pos
5.0,Good,Malay Kumar,15days ago,2020-07-18,Good,pos,pos
3.0,Cooker is best working. But handle lose all time..,RAMESHBABU  K,15days ago,2020-07-18,Cooker best work But handle lose time,neg,neg
4.0,Its good,Huzaefa Farooqui,15days ago,2020-07-18,Its good,pos,pos
5.0,Worth of money and i hope it lasts like Hawkins..,Sahil  Singh Rajput,15days ago,2020-07-18,Worth money hope last like Hawkins,pos,pos
5.0,awesome product,Flipkart Customer,15days ago,2020-07-18,awesome product,pos,pos
5.0,Light weight and compact..,Nancy Jetson,15days ago,2020-07-18,Light weight compact,neu,neu
3.0,The length is longer The width is small,Medida Machara Rao,15days ago,2020-07-18,The length longer The width small,neu,neu
5.0,It's really useful/helpful.,Rustom Daimari,15days ago,2020-07-18,It really useful helpful,pos,neu
5.0,Nice product,Flipkart Customer,15days ago,2020-07-18,Nice product,pos,pos
5.0,Super,harirama Krishna,15days ago,2020-07-18,Super,pos,pos
4.0,Nice,Flipkart Customer,16days ago,2020-07-17,Nice,pos,pos
5.0,Nice products....quality is well...,Flipkart Customer,16days ago,2020-07-17,Nice product quality well,pos,pos
5.0,Nice cooker i got it at 600 rs.,Vijay  Gupta,16days ago,2020-07-17,Nice cooker get 600 r,pos,pos
5.0,Nice cooker,Flipkart Customer,16days ago,2020-07-17,Nice cooker,pos,pos
5.0,Good,Vijay kumar,16days ago,2020-07-17,Good,pos,pos
5.0,Super.ordered 2 more sets to my friends,DR.SHAMBHAVI  CS,16days ago,2020-07-17,Super order 2 set friend,pos,pos
4.0,Good Quality,Balaji Nayak,16days ago,2020-07-17,Good Quality,pos,pos
5.0,Very nice,Sudhaker Sudha,16days ago,2020-07-17,Very nice,pos,pos
3.0,Product is good .. but handle loose issue ...need to improve the quality of handle.... only handle loose complain other wise best performance,Mohd Ahmad,16days ago,2020-07-17,Product good handle loose issue need improve quality handle handle loose complain wise best performance,pos,pos
5.0,Good product..,Karthika Vinoba,16days ago,2020-07-17,Good product,pos,pos
4.0,Little cute cooker,Prabhat  Hansda,16days ago,2020-07-17,Little cute cooker,pos,pos
5.0,"Going good, satisfied.",Subhankar Debata,16days ago,2020-07-17,Going good satisfied,pos,pos
5.0,Nice product,Flipkart Customer,16days ago,2020-07-17,Nice product,pos,pos
5.0,Nice product,Flipkart Customer,16days ago,2020-07-17,Nice product,pos,pos
5.0,Good product,Flipkart Customer,17days ago,2020-07-16,Good product,pos,pos
5.0,Good product for induction and both,noor basha,17days ago,2020-07-16,Good product induction,pos,pos
5.0,Excellent,Flipkart Customer,17days ago,2020-07-16,Excellent,pos,pos
4.0,very nice product and satisfied,Kalai Vani,17days ago,2020-07-16,nice product satisfy,pos,pos
5.0,Super,Flipkart Customer,17days ago,2020-07-16,Super,pos,pos
5.0,Nice,Shahana Azad,17days ago,2020-07-16,Nice,pos,pos
4.0,Good product,Flipkart Customer,17days ago,2020-07-16,Good product,pos,pos
5.0,Good product,Flipkart Customer,17days ago,2020-07-16,Good product,pos,pos
4.0,"It's very good...serves the purpose...but it is not 3lt, it is 2.4lt only as mentioned at its bottom.",Flipkart Customer,17days ago,2020-07-16,It good serf purpose 3lt 2 4lt mention bottom,pos,neu
5.0,Great,AMIT DHAVRE,17days ago,2020-07-16,Great,pos,pos
4.0,Good product... Go  for it..,Anusuya Jayaraman ,17days ago,2020-07-16,Good product Go,pos,pos
4.0,Received in good shape. No damage. Three cookers seems good but they are relatively thin. It seems okay at this price range.,Sateesh Prathapani,17days ago,2020-07-16,Received good shape No damage Three cooker seem good relatively thin It seem okay price range,pos,pos
3.0,Nice product,Flipkart Customer,17days ago,2020-07-16,Nice product,pos,pos
5.0,Good,Raja Vadivel,17days ago,2020-07-16,Good,pos,pos
5.0,Packing and delivery good.instant message satisfied,Mena Ga,17days ago,2020-07-16,Packing delivery good instant message satisfy,pos,pos
5.0,Nice ,Flipkart Customer,17days ago,2020-07-16,Nice,pos,pos
5.0,Nice product,Shahid  Ansari,17days ago,2020-07-16,Nice product,pos,pos
5.0,Good products,Gokul  G.A,17days ago,2020-07-16,Good product,pos,pos
3.0,Good product,Flipkart Customer,17days ago,2020-07-16,Good product,pos,pos
4.0,Ok,Flipkart Customer,17days ago,2020-07-16,Ok,pos,pos
4.0,Good one,Flipkart Customer,17days ago,2020-07-16,Good one,pos,pos
3.0,Not quality,Sonali Naresh Bhise,17days ago,2020-07-16,Not quality,neu,neu
5.0,Good,SHIYAS CS,17days ago,2020-07-16,Good,pos,pos
5.0,Fantastic,Kaif Hussain,18days ago,2020-07-15,Fantastic,pos,pos
5.0,Its very useful thanks flipkart,Divya  Gupta,18days ago,2020-07-15,Its useful thanks flipkart,pos,pos
5.0,Good product,GURUNATH KELAGERI ,18days ago,2020-07-15,Good product,pos,pos
5.0,Good product I got 2 cooker,Flipkart Customer,18days ago,2020-07-15,Good product I get 2 cooker,pos,pos
5.0,Nice,Flipkart Customer,18days ago,2020-07-15,Nice,pos,pos
4.0,Good products,Shivakumar Shivakumar,18days ago,2020-07-15,Good product,pos,pos
5.0,Good,shiva Shiva,18days ago,2020-07-15,Good,pos,pos
4.0,Nice,Flipkart Customer,18days ago,2020-07-15,Nice,pos,pos
4.0,Good,Mulagapati Pavanivarma,18days ago,2020-07-15,Good,pos,pos
3.0,Good,Flipkart Customer,18days ago,2020-07-15,Good,pos,pos
5.0,Good,Flipkart Customer,18days ago,2020-07-15,Good,pos,pos
5.0,Best in budget ,Bhuban Mohan  Gouda ,18days ago,2020-07-15,Best budget,pos,pos
5.0,Best,Flipkart Customer,18days ago,2020-07-15,Best,pos,pos
3.0,Good,Flipkart Customer,18days ago,2020-07-15,Good,pos,pos
5.0,Good make and quality. Better than Prestige.,Manoj Kumar,18days ago,2020-07-15,Good make quality Better Prestige,pos,pos
3.0,Nice..but I did not get warranty card,Flipkart Customer,18days ago,2020-07-15,Nice I get warranty card,pos,neu
5.0,Super product,Anil George ,18days ago,2020-07-15,Super product,pos,pos
5.0,Good but all,VAKADA  GANESH ,18days ago,2020-07-15,Good,pos,pos
4.0,Good quality,Sunil Kumar,18days ago,2020-07-15,Good quality,pos,pos
4.0,Good,hajara hajara,19days ago,2020-07-14,Good,pos,pos
5.0,v nice ,Thakur jeetu Singh,19days ago,2020-07-14,v nice,pos,pos
5.0,Super product,Flipkart Customer,19days ago,2020-07-14,Super product,pos,pos
3.0,Super Perches,Flipkart Customer,19days ago,2020-07-14,Super Perches,pos,pos
5.0,Awesome product with low prize,Flipkart Customer,19days ago,2020-07-14,Awesome product low prize,pos,pos
5.0,Excellent product best decision,Flipkart Customer,19days ago,2020-07-14,Excellent product best decision,pos,pos
4.0,Super,Flipkart Customer,19days ago,2020-07-14,Super,pos,pos
5.0,Very good I like the product.,SUBHENDU Das ,19days ago,2020-07-14,Very good I like product,pos,pos
3.0,Good,Vinod Tejavath,19days ago,2020-07-14,Good,pos,pos
4.0,Good and good packing thank you flipkart,Flipkart Customer,19days ago,2020-07-14,Good good packing thank flipkart,pos,pos
5.0,Super,Prasenjit Ghorai,19days ago,2020-07-14,Super,pos,pos
4.0,Nice,Dsaikumar Reddy,19days ago,2020-07-14,Nice,pos,pos
